歌曲id,歌曲频率,歌曲名字,歌手id,歌曲歌词
1308818967,158.0,飘向北方 (Live),12514278,作词黄明志作曲黄明志编曲宋阳那吾克热梦想的旅途我背井离乡肩上扛的行囊装着对未来的梦想我和你们一样也来自远方做着普通的工作在外漂泊思乡有多少人都希望自己的生活能过得好一点能改变自己的历史让父母的压力小一点每逢过节的时候少不了对父母的那份思念不能回家因为自己的梦想还没有实现他们的坚强他们的梦他们的苦只有自己懂回不到曾经看不到未来一切都是那么的空还要一直拼命地走着用尽全力奋斗着然而这也是我的生活在梦想之途前进着拿起了电话说妈妈我还好我回到了现实继续解决我的温饱我被别人说好也被别人嘲笑但从没被现实打倒这就是北漂尤长靖我飘向北方别问我家乡那吾克热别问我家乡尤长靖高耸古老的城墙挡不住忧伤我飘向北方那吾克热我飘向北方尤长靖家人是否无恙那吾克热我梦在前方尤长靖肩上沉重的行囊盛满了惆怅也是最后期望那吾克热随便你叫我来自火星还是来自地球生活在张牙舞爪的世界我要拼到尽头回不去的远方每天的祷告让我的毅力变得如此宽厚我要踏着力气奋斗穿破整个宇宙他们都叫我不如叫我夺走我的皇冠也不敢抢走我的自信我给你一臂之力打破僵局在地平线只有我和你我踏着你的肩膀走在战场的前方用气场去压倒着的迹象不喜欢退缩因为血性冷落一场战争怎么能取得胜利如果没有我看王者的战旗忍着泪在国度里升起掩着伤我看见许多双手挥起了手臂抬头看着斜阳请用尽全力高喊抬头看着斜阳我的梦在哪里抬头看着斜阳我就漂在哪里亲爱的只有奋斗才能改变命运在远方王者的风范现在说给你听这城市在我的意识里只有胜利没有放弃太迷惘尤长靖我飘向北方那吾克热我飘向北方尤长靖别问我家乡那吾克热我梦在前方尤长靖高耸古老的城墙挡不住忧伤我飘向北方那吾克热我飘向北方尤长靖家人是否无恙那吾克热我梦在前方尤长靖肩上沉重的行囊盛满了惆怅也是最后期望那吾克热从到从模仿到原创到潜能激发新疆到北京我一路急刹夸赞被嘲笑但从被击垮回不去的远方拼了老命养活一家脑里只有没尽头无数张在家里挤压趴下了也从未被谁欺压现在炫给你看技术来记录这押韵的密度我意图来吸附你灵魂的脊柱别低估我力度我企图玩艺术却迷路在起步记住我的去处必须跟你叙述技术在灵魂面前必输尤长靖我飘向北方那吾克热随便你叫我来自火星还是来自地球生活在张牙舞爪的世界我要拼到尽头每天的祷告让我毅力变得如此宽厚我要踏着力气挡不住忧伤奋斗穿破整个宇宙他们都叫我不如叫我家人是否无恙那吾克热夺走我的皇冠也不敢抢走我的自信我给你一臂之力打破僵局在地平线合只有我和你那是最后期望尤长靖回不去的远方音乐总监刘洲词那吾克热混音时俊峰和声尤长靖强东玥李俊毅改编歌曲飘向北方原唱黄明志王力宏原词曲黄明志改编歌曲词曲版权代理环球音乐出版有限公司
27955658,40.0,方圆几里,5781,作词薛之谦作曲薛之谦感觉很诚恳是好事不需要发誓那么幼稚本以为可以就这样随你反正我也无处可去我怕太负责任的人因为他随时会牺牲爱不爱都可以我怎样都依你连借口我都帮你寻与其在你不要的世界里不如痛快把你忘记这道理谁都懂说容易爱透了还要嘴硬我宁愿留在你方圆几里我的心要不回就送你因为我爱你和你没关系感觉会压抑的样子勉强也没什么意思我不算很自私也越来越懂事爱你只是我的事与其在你不要的世界里不如痛快把你忘记这道理谁都懂说容易爱透了还要嘴硬我宁愿留在你方圆几里至少能感受你的悲喜在你需要我的时候就能陪你我在你不要的世界里何苦不找个人来代替可惜我谁劝都不听我宁愿留在你方圆几里我的心要不回就送你爱不爱都可以我怎样都依你因为我爱你和你没关系我的爱扩散在方圆几里近的能听见你的呼吸只要你转身我就在这里
518686034,25.0,戒烟,4292,作词李荣浩作曲李荣浩已经为了变的更好去掉锋芒一不小心成了你的倾诉对象电话约在从前约会的地方要陪你唱歌吃饭我结账保持优良习惯你说最近过的还算幸福美满喝了几杯唱了几段你却哭了想去安慰却不知什么立场听你说话看你哭湿头发我得到了惩罚戒了烟我不习惯没有你我怎么办三年零一个礼拜才学会怎么忍耐你给过我的伤害是没有一句责怪戒了烟染上悲伤我也不想你说最近过的还算幸福美满喝了几杯唱了几段你却哭了想去安慰却不知什么立场听你说话看你哭湿头发我得到了惩罚戒了烟我不习惯没有你我怎么办三年零一个礼拜才学会怎么忍耐你给过我的伤害是没有一句责怪戒了烟染上悲伤我也不想我也不想谁也不想戒了烟我不习惯没有你我怎么办三年零一个礼拜才学会怎么忍耐你给过我的伤害是没有一句责怪戒了烟染上悲伤我也不想制作人李荣浩编曲李荣浩吉他李荣浩贝斯李荣浩鼓李一丁弦乐编写李荣浩弦乐国际首席爱乐乐团和声编写李荣浩和声李荣浩录音师单为明混音师李荣浩曹飞音乐制作助理杜以丞录音室北京一样音乐录音室混音室北京一样音乐录音室母带后期制作人李荣浩母带后期处理工程师母带后期处理录音室
33190545,116.0,异类,861777,作词赵辰龙作曲华晨宇编曲郑楠如果你不喜欢听我的歌请闭上耳朵接下来要大开杀戒穿透你的耳膜一直到达灵魂的深处让你崇拜着我跟着我跟着我跟着我我们生来就是叛逆早已拉响了警报气氛将被引爆都给我听好我无所畏惧让所有的对手都领教跟着我跟着我跟着我大声地尖叫哦哎哦我根本不受谁的威胁哦哎哦随时准备跟强者对决哦哎哦把对我的质疑和诬陷都毁灭这放纵的感觉超越一切不再胆怯不需要你们的理解我不想看别再废话趁早都消失在眼前哦哎哦我不在意流言蜚语哦哎哦也不屑人们的非议哦哎哦规则全都被我废弃当听到我撕裂的声音就算被这个世界冷眼被人们所敌对也无所谓那就请你当我是个异类继续开大我的音量让他们全都闭嘴跟着我跟着我跟着我年轻就是要随心所欲高举你的手臂拿出你的勇气不要再恐惧只有依赖好战的心才能够拯救你跟着我跟着我跟着我大声地尖叫哦哎哦我根本不受谁的威胁哦哎哦随时准备跟强者对决哦哎哦把对我的质疑和诬陷都毁灭这放纵的感觉超越一切不再胆怯不需要你们的理解我不想看别再废话趁早都消失在眼前哦哎哦我不在意流言蜚语哦哎哦也不屑人们的非议哦哎哦规则全都被我废弃当听到我撕裂的声音超越一切不再胆怯不需要你们的理解我不想看别再废话趁早都消失在眼前超越一切不再胆怯不需要你们的理解我不想看别再废话趁早都消失在眼前哦哎哦我不在意流言蜚语哦哎哦也不屑人们的非议哦哎哦规则全都被我废弃当听到我撕裂的声音制作人郑楠制作助理王子配唱制作人郑楠录音刘灵吉他牛子健贝司和声编写郑楠和声华晨宇混音录音棚词上海天娱传媒有限公司曲上海天娱传媒有限公司
573150618,37.0,我的将军啊（女版戏腔）,12027415,作词半阳作曲半阳狼烟风沙口还请将军少饮酒前方的路不好走我在家中来等候可愿柳下走满头杨花共白首十两相思二两酒我才把爱说出口后期
545589369,19.0,庸人自扰,13581257,作词刘家泽作曲颜小健编曲大眼炮所谓的爱情都一个样总会有人离开和受伤朋友不停唠叨灌输着安慰和思想听懂了我假装一个人带着情绪游荡看着路上车来和人往突然好想问你是谁幸运在你身旁靠着本该属于我的肩膀别再庸人自扰去关心他过得怎样不是说好哭过之后就该翻篇遗忘那个人现在已经不再是你要追寻的天堂怪我庸人自扰活该又想起你模样还没完全愈合的伤口又被雪上加霜戒不掉想象所谓的爱情都一个样总会有人离开和受伤朋友不停唠叨灌输着安慰和思想听懂了我假装一个人带着情绪游荡看着路上车来和人往突然好想问你是谁幸运在你身旁靠着本该属于我的肩膀别再庸人自扰去关心他过得怎样不是说好哭过之后就该翻篇遗忘那个人现在已经不再是你要追寻的天堂怪我庸人自扰活该又想起你模样还没完全愈合的伤口又被雪上加霜别再庸人自扰去关心他过得怎样不是说好哭过之后就该翻篇遗忘那个人现在已经不再是你要追寻的天堂怪我庸人自扰活该又想起你模样还没完全愈合的伤口又被雪上加霜戒不掉想象制作人黄一
507116418,21.0,那个人,12071014,作词周延英英子作曲周延英英子编曲小艺我爱过一个人我恨过一个人我想过一个人我忘过一个人我恋上一座城只因为一个人我离开那座城想离开那个人没有你的剧本不完整的人生为了你愿意等有一天两个人我想和那个人就这样过一生我想要两个人有完整的缘分也许匆匆忙忙慌慌张张在别人的爱情观里寻找那些适合自己或不适合自己爱情模糊的模样才能明明白白深深刻刻在过去的故事里面收拾那些属于自己或不属于自己残碎的地老天荒没有你的剧本不完整的人生为了你愿意等有一天两个人我想和那个人就这样过一生我想要两个人有完整的缘分也许匆匆忙忙慌慌张张在别人的爱情观里寻找那些适合自己或不适合自己爱情模糊的模样才能明明白白深深刻刻在过去的故事里面收拾那些属于自己或不属于自己残碎的地老天荒也许匆匆忙忙慌慌张张在别人的爱情观里寻找那些适合自己或不适合自己爱情模糊的模样才能明明白白深深刻刻在过去的故事里面收拾那些属于自己或不属于自己残碎的地老天荒我爱过那个人现在是谁的人那座城那扇门只有灯没有人制作人姜俊小艺吉他曾子岚贝斯斯宇涛小提琴黄波后期混音小艺工作室
25718007,124.0,你瞒我瞒,2127,作词林夕作曲陈光荣编曲陈光荣约会像是为分享到饱肚滋味有任何难题却不提起这若是浪漫我怎么觉得就快分离你哭过但眼影闪得更艳美我是谁情人你始终也是你微笑静默互望笑比哭更可悲就算怎开心皱着眉尽管紧紧抱得稳你两臂却分得开我共你无言的亲亲亲侵袭我心仍宁愿亲口讲你累得很如除我以外在你心还多出一个人你瞒住我我亦瞒住我太合衬这就是谈情客气得吓着我除了近来繁忙我所知有几多若要哭不哭诉为何大家争吵斗嘴好过胜过笑不出声抱着我无言的亲亲亲侵袭我心仍宁愿亲口讲你累得很如除我以外在你心还多出一个人你瞒住我我亦瞒住我太合衬这么寂寞的恋爱算甚么用你指尖缠我用热吻逃避我无言的亲亲亲侵袭我心仍宁愿亲口讲你累得很如除我以外在你心还多出一个人你瞒住我我亦瞒住我太合衬监制陈光荣
4331105,15.0,Loves Me Not,131243,作词作曲
409649830,38.0,九九八十一（翻自 乐正绫 / 洛天依） ,12025552,南上路巩州遇虎熊五百年前一场疯腾霄又是孙悟空易失马鹰愁涧飞白龙沙河阻断路难通福陵山中收天蓬双岭上前行逆黄风七星不照波月洞千年白骨化阴风樊鱼篮网通天一尾红紫金葫芦二道童九尾老狐敢压龙双白虹坠雪浪击石碎易思归难归樊堕回轮回南月满一江水前世莫追樊福泽聚宝象春风度不让洛阳玉面狐折兰香七绝崖上暗伏赤色大蟒易过西梁女儿国鸳鸯罗帐舆三道斗法相火云扬明枪易挡暗箭难防双十方魔渴饮着我的脆弱凭你计法相迫逐个击破要你识我本色南万里恶摧垮了我的沉默一肩担路坎坷我不说又何须旁人来嚼口舌易樊借扇翠云访罗刹碧波潭内结亲宴招来九头的驸马南双雾隐金斑豹伸利爪城北黄狮盗钉耙白毛小鼠偷烛花易南思乡未敢听琵琶摄魂曲后三股叉一朝命断美人画樊双六耳幻形难辨真假太岁摇铃唤风沙玉兔抛绣高台搭合红霓垂九重紫云飞易樊久归南双未归易樊欲回南双恨回合凡胎恰登对天命难违南比丘走白鹿十三娘情丝缠缚乌袍君生百目庙前拦路自称黄眉老祖双将云拂孤直公对谈诗赋还未能抵天竺金平府钺斩红尘斧辟寒暑樊众笔者嘲笑着我的贪得藏美酒有甚者谁却敢说自己放肆醉过易休怪我这半生痴情煞多活一遭风流客慕娇娥但愿抱拥世间真绝色南浮世千寻沫冲荡了我的轮廓双纵身入尘埃里雷雨大作我也放声而歌樊方寸中方寸却不能定夺易七十二般胆魄这次我决意不闪躲合世尊如来佛诘问着我的执着当年我瑶池刻闹得痛快并未想过太多状罪责拿捏了我的业果可顽心不服错不思过齐天大圣地上行者那传说忘却了我的寂寞英雄名不堪得何必较我混沌徒费口沫这人间毕竟我真正走过一途平九百波九千错凌云渡成正果但我有九九八十一种不舍
