歌曲id,歌曲频率,歌曲名字,歌手id
28461702,470.0,猫になりたい,17637
28971284,683.0,遇见,0
192702,21.0,心照,6491
482066,9.0,リトルメロディ,14975
595199,17.0,恋におちて -Fall In love-,16713
1348599,17.0,Love Me Like There's No Tomorrow,33390
478303470,83.0,心做し（Cover GUMI）,12025552
33682531,10.0,浪漫铁道,15560
118261,24.0,七友,3722
1322780845,332.0,"thank u, next",48161
410801521,13.0,Love Yourself (Natio Remix),1156296
4330176,30.0,Closer,101984
492053,90.0,ありがとう,15122
1311347412,5.0,LOVE SCENARIO,1011143
37194145,53.0,Volcano,837191
17996972,33.0,Summertrain,34327
545884135,99.0,Shotgun,844728
643034,100.0,風になる,17637
440208977,15.0,202 (New Mix),1120193
2872197,15.0,Think Again,62899
26447698,84.0,アイロニ,782024
34852492,160.0,831143,15047
428591384,76.0,Closer (R3hab Remix),197248
38358165,6.0,情熱と残響[Acoustic ver],18033
28850212,99.0,Bang Bang,62662
29019228,29.0,Leaving California,96266
18127640,93.0,21 Guns,93187
531954584,3.0,Ellerini Ver,13499692
86771,20.0,劲歌金曲,2849
2918954,38.0,TiK ToK,63901
31421331,25.0,Imagination,956238
299521,203.0,不眠飞行,9621
22781715,26.0,LA･LA･LA･LOVE SONG,161404
28854177,20.0,Show You,956238
440208476,37.0,That Girl,41034
444003233,11.0,油尖旺金毛玲,916007
28409215,21.0,Risk It All,837191
25638273,79.0,梦想天空分外蓝,2116
1868553,24.0,Bohemian Rhapsody,41906
22201015,219.0,Bohemian Rhapsody (Live),9621
5046372,55.0,Way Back Into Love,912120
29378366,15.0,Oh Cecilia (Breaking My Heart),837191
2529311,105.0,Walk Away,55454
465920905,44.0,全部都是你,12333145
461728746,11.0,ひとりじゃない ～繋がる想い～ present for 常盤木学園高等学校,19234
1310542851,14.0,盗将行,14312549
423118180,26.0,morning,1019755
37653063,115.0,Please Don't Go,1188100
552366521,10.0,Myself,12262073
375328,131.0,小情歌,12707
29785409,593.0,Stay Gold,161404
22815818,27.0,夕焼けの歌,14449
29750519,9.0,初恋,15558
448157854,9.0,Never Be Alone / Hey There Delilah (Live At Madison Square Garden/ 2016 / Medley),956238
449818741,94.0,光年之外,7763
694286,23.0,三線の花,18707
30394746,27.0,サリー,161404
29743607,22.0,また君と,14410
28756834,28.0,All About That Bass,69173
30841076,35.0,I Really Like You,50934
454954048,65.0,需要保密的情话,12204436
30621896,37.0,Never Be Alone,956238
110452,98.0,爱转角,3694
394748,90.0,棉花糖,13584
557581284,24.0,纸短情长,8103
574566207,50.0,盗将行,8103
25643291,115.0,需要人陪,5346
510951962,18.0,Don't Text Him,916007
1309866644,20.0,张家明和婉君,4292
1318235595,17.0,耳朵,4292
1293886117,93.0,年少有为,4292
66293,16.0,深爱着你,2115
94545,21.0,三角志,8330
21253900,33.0,Won't Go Home Without You,96266
441116584,4.0,キセキ,12175307
31861287,152.0,fish in the pool,990035
1313354324,52.0,出山,8103
29737492,6.0,ハーフムーン･セレナーデ,16821
115502,34.0,红日,3699
25949860,19.0,旅行的意义 / 崇拜 / 把悲伤留给自己 (Live),8326
1314780499,23.0,1999,53092
36871044,29.0,クリスマスソング,18771
29771885,3.0,如烟,13563
31654343,97.0,不将就,4292
86464,25.0,重复犯错,2849
209326,27.0,旅行的意义,7217
748637,6.0,ｻﾏｰﾌﾞﾘｰｽﾞにのって,138781
35090870,12.0,Drag Me Down,86862
29567193,43.0,我们的时光,6731
26075553,39.0,这一路走来,6066
27874892,11.0,当我想起你,2115
156193,45.0,为你写诗,5350
509753804,18.0,我的新衣,1038099
4172700,104.0,Payphone,96266
386936,48.0,志明与春娇,13193
27867372,169.0,挪威的森林(Live),222871
511105159,13.0,辉子-Time（Jndo Remix）,12499686
386175,49.0,倔强,13193
447079246,13.0,把悲伤留给自己,6467
461347998,99.0,Something Just Like This,893484
26548584,178.0,Happy,41151
485232943,118.0,个人简介,12204436
541511123,271.0,伤心的人别听慢歌 (Live),12709
22842400,7.0,개리와 기리... 세번째 이야기,127089
1352801247,7.0,I Really Mean It Freestyle (Prod By Just Blaze),1132392
1352800684,8.0,Ape (Prod. By Blasian Beats),1132392
1352801251,6.0,You Don’t Know (Prod By Snapz),1132392
1352801249,6.0,Overseas Freestyle (Prod. By Nilson Edgardo On Da Track),1132392
1352801250,6.0,Small Chainz (Prod. By Kino Beats),1132392
1352801248,6.0,我不再担心 (Prod. By Snapz),1132392
1352801256,6.0,赚更多 (Prod. By Lex Luger),1132392
1352800683,7.0,My Style (Prod. By Harikiri),1132392
1352800687,6.0,Blue (Prod. By Tantu),1132392
1352800686,6.0,Young Prince (Prod. By Masked Man),1132392
1352800685,6.0,不爱你了 (Prod. By Snapz),1132392
1449876047,11.0,寄生虫 (feat. 杨和苏KeyNG),12002184
1826189041,6.0,"花,太阳,彩虹,你",6309
1827059566,6.0,空壳,847107
1462875618,3.0,不怪她,12200029
1462875616,5.0,一无所有,12200029
1831861645,4.0,YOUNG MAN,31800230
530623382,33.0,半吊子,12788674
1414783972,6.0,你一定能够成为你想要去成为的人,1198123
1339066481,7.0,Open It Up,12002201
1487528112,3.0,经济舱 (Live),12024274
1472142718,2.0,无人区玫瑰,12193174
1392191075,8.0,淹没,1198123
1483786045,3.0,飞奔向你,12798895
1482864953,6.0,Hey KONG,12788674
1376125188,4.0,70%,12127362
482056804,20.0,高，还没富，但帅,1086078
1325896303,7.0,My Man,784257
1454142620,3.0,霓虹旅店,12193780
1448284210,7.0,电子羊,32913327
1393207685,6.0,随风所欲,12193780
1462923102,3.0,午夜伤心电台,1203045
1396006331,5.0,挂羊头卖狗肉,12236125
1439108571,1.0,用音乐安慰你 (Live),1203045
1329475622,39.0,Life's a movie,12788674
1384570306,6.0,Hey Kong (Live),12788674
496107851,20.0,说句实话,12079066
1395632515,8.0,MY BOO,12788674
1426022018,8.0,花花公子 (feat. step.jad),1132392
1322261402,24.0,反面教材,12193780
1336856498,52.0,我想part2,865007
1294467974,28.0,长沙HOOD,12788674
1824025894,7.0,慢热,188141
1824266338,8.0,该睡的睡 该醒的醒,1086078
1824801580,5.0,Little Ondine小奥汀,12570417
1813590062,5.0,脸红接收处,32097566
1817716950,7.0,漫话,37694369
1817144743,6.0,what that means ？,31092951
1824977062,2.0,老弟,12570417
1819970423,5.0,纵容,12193174
1819703536,14.0,抑郁不是症,34618850
1818844740,5.0,木头人,1132392
1817446773,3.0,让我醉,12085631
1815954387,3.0,MIDNIGHT2077,31668975
1826199739,9.0,Life's Beautiful,12002184
1824250316,58.0,午夜蓝调/ Trust None (ft. ChinaMac &amp; 谢帝),28391313
1805310491,5.0,圣玛伊伦斯,34534332
1813172538,8.0,新西部爱情,1086078
1815365068,4.0,好啦,30000975
1818081648,11.0,UFO,29235210
1813786796,7.0,Let Go 2.0,1019154
1808831742,10.0,简单的心,12631485
1821623185,8.0,新小兔子乖乖,12570417
1803629897,6.0,爷的心禁止访问✩˚*•̩̩͙ʚ,32897995
1806872523,4.0,ZZZZ,31511662
1818844746,4.0,飞来横祸 (Feat. 阿达娃),1132392
1803323558,5.0,不想听,30689272
1824231490,3.0,艺术无用,12271141
1824559928,4.0,崩拜庭,12200580
1820581474,5.0,天才枪手,31048722
1818844744,7.0,不会说谎的眼睛 (Feat. DP龙猪),1132392
1818009763,3.0,戒不掉的你,12287780
1818153740,3.0,Sorry But,31309410
1808086042,4.0,RIGHT NOW,12453329
1825987896,5.0,-1,12037062
1487527157,3.0,珍珠幻象 (Live),12127362
1817790218,6.0,想知道,12258420
1809664359,3.0,☆pua candy,839689
1814990049,8.0,冷空气,1086078
1822522650,5.0,TOGETHER,12610201
1805172626,5.0,告诉我为什么,12195913
1820247634,2.0,票,28188175
1472925812,6.0,侠隐,12460886
1818646097,3.0,酒肉朋友,12851112
1821465431,3.0,Chinese shh!,12788674
1823305772,9.0,Promise,12200029
1321933263,378.0,11.灰原哀,12121264
1454142648,7.0,极简,12193780
1806316644,4.0,过家家,31716441
483364570,26.0,潮 汐,12193780
1817438659,4.0,健康GANGGANG (REMIX FT 杨和苏),847107
1816099246,5.0,传奇,12079219
1812282949,8.0,Dysonman,32913327
1498656272,6.0,47,12623251
1815105886,8.0,狐狸的童话,34230619
1814769698,4.0,豆瓣酱,1132392
1501781718,4.0,起点,1198123
1811102198,6.0,为什么,1132392
1381365376,13.0,人设,12003155
1350704830,5.0,1question,12264643
1493975708,5.0,乌托邦,31716441
1808077867,4.0,MY HERO,12788674
1493628376,8.0,刘聪-Fly away(demo)（纸短情圆 remix）,37003204
1383211739,7.0,Fly Away (ft. KEY.L刘聪/刘炫廷) (Live),7763
440090070,17.0,自白书 僵尸 feat 梁老师T.$ong,12134076
1397096044,22.0,Battle,1198123
1402877928,5.0,街头霸王,12357157
1487212156,17.0,下一段旅程,13899303
1381368357,11.0,乌合之众,12003155
1414017754,10.0,Motivation,15200968
1444186183,3.0,新浪漫主义,30000024
1444186175,5.0,缸中大脑,30000024
1444185452,5.0,新穆赫兰道,30000024
478953517,24.0,重混香奈儿 (ft. Lil Jet) (Chanel Remix),12003155
1496237784,12.0,没取名的歌,1086078
1492886323,4.0,嘻哈帝国 (Empire),12002201
1426022014,6.0,没有人会不爱音乐,1132392
1404095028,13.0,Berry(GALI Remix）,12127362
1441213176,4.0,1992 / Lord Knows,12127362
1488990367,4.0,逃学威龙,865007
538361098,14.0,未读消息,12173418
1462875618,3.0,不怪她,12200029
1811102198,6.0,为什么,1132392
1444140174,9.0,成都集团2020cypher (Prod. by HARIKIRI),35005076
1457248123,4.0,R&amp;B All Night (Masiwei Remix),1132392
1494259745,3.0,I Need a Girl，Pt.3,1132392
1440429367,8.0,环球小姐,12333145
1492318658,11.0,将错就对,11976077
1486672300,3.0,香喷喷 (prod.Masiwei),27868624
1487527348,8.0,Man of the city (feat. 马思唯),12039173
1466680906,4.0,V5奥利给,1132392
1452233312,4.0,欢迎光临,1132392
1462875616,5.0,一无所有,12200029
1462879179,5.0,想干嘛,12200029
1812276744,2.0,马思唯-为什么Remix（Sunny Cat / 马思唯 remix）,1158209
1462875617,3.0,你说啥,12200029
1492886323,4.0,嘻哈帝国 (Empire),12002201
1496602229,6.0,天性使燃,12002201
1449822900,5.0,刘玉玲 Lucy Liu (feat. Bohan Phoenix),29303235
1469840265,4.0,"Midsummer Madness 20 (feat. Joji, Rich Brian, Higher Brothers &amp; AUGUST 08)",15022053
1449821006,4.0,失去控制 Lose control (feat. KnowKnow),29303235
1449822898,5.0,焦点 Focus (feat. Masiwei),29303235
1446809125,6.0,丛林之王 (feat. Melo),29303235
1441232903,6.0,"Talk Less and Feel More (feat. AUGUST 08, Barney Bones &amp; PSY.P)",29304235
1441233663,5.0,乡巴佬,29304235
1435977699,4.0,代理 (feat. KnowKnow),29304235
1441232902,6.0,Welcome To My World (feat. PSY.P),29304235
1441233666,3.0,Old Fashion (feat. Masiwei),29304235
1441233664,4.0,三娃儿 (feat. Mengzi),29304235
1441233667,6.0,Remember (feat. PSY.P),29304235
1441232905,4.0,Yes Sir (feat. Lil Shin),29304235
1441233668,3.0,I Did,29304235
1435976677,4.0,Born Like This,29304235
1418284153,4.0,黑马王子前传:马思唯vs中文说唱,1132392
525238797,17.0,REFRESH,1132392
1402845091,2.0,你想去哪里我都陪你 (Jerry Sprunger Remix),1132392
1299563494,7.0,Old Friend(prod. by Eddie Beatz),1132392
1359099257,2.0,Crush On You (Remix),1132392
1296685183,13.0,Slide,1132392
1425958454,9.0,Dior,12195296
1413127289,6.0,Who Star (Prod.By ATM Hanson),1132392
1352801249,6.0,Overseas Freestyle (Prod. By Nilson Edgardo On Da Track),1132392
33894141,4.0,intro冷板凳,1132392
553814079,12.0,功成名就 Feat. Masiwei,1086078
33894142,7.0,成都Rappers,1132392
1352565652,3.0,Super Saiyan Broly (Prod.By Blasian),1132392
1297750633,4.0,Can't be the one (prod by Kaytranada),1132392
864088893,16.0,A Girl Needs Love(Feat.马思唯),12078093
1352801247,7.0,I Really Mean It Freestyle (Prod By Just Blaze),1132392
1352800687,6.0,Blue (Prod. By Tantu),1132392
1386967508,6.0,备胎 feat.马思唯（Prod.Nape),12078093
33894143,6.0,追求,1132392
1352800685,6.0,不爱你了 (Prod. By Snapz),1132392
1398991661,10.0,Bu Zhi Dao,12087155
1362909795,6.0,Champion (ft. Will EsCargo),1132392
1352800683,7.0,My Style (Prod. By Harikiri),1132392
1310570385,17.0,BAPESTA(Prod.Izak),12022040
1352800686,6.0,Young Prince (Prod. By Masked Man),1132392
1362045110,12.0,没睡醒 Remix (ft. J.Mag),1132392
1337334807,20.0,Salute,30713096
470774651,12.0,Tom And Jerry(Prod.KRVZE),12078093
1426022013,6.0,黑马王子,1132392
1424460791,5.0,口罩,1132392
1426022018,8.0,花花公子 (feat. step.jad),1132392
1426022012,6.0,白天做梦,1132392
1426022019,6.0,阿姆斯特丹 (feat.KnowKnow),1132392
1426022020,6.0,成都,1132392
1426032473,6.0,别害怕,1132392
1426022022,6.0,GO,1132392
1426022021,5.0,Where You At,1132392
1426032478,5.0,Private Party (feat. KnowKnow),1132392
1426032472,5.0,Successful,1132392
1426032483,6.0,跑得脱马脑壳,1132392
1426022014,6.0,没有人会不爱音乐,1132392
1426032484,6.0,我在郫县,1132392
1426022015,5.0,Can I Have Your Number,1132392
1426032481,6.0,嘟嘟嘟噜噜,1132392
1426032482,5.0,One More Chance,1132392
1426032480,7.0,浴缸,1132392
1415430220,6.0,天生我材必有用,1132392
1408941731,5.0,R&amp;B All Night,27868624
1408941728,6.0,Face Power (feat. Jackson Wang),27868624
1408944792,4.0,I Love You 3000 III,27868624
1408941727,6.0,Mr. Bentley,27868624
1408944790,5.0,Love Song 4 Me,27868624
1408944791,6.0,Ik Hou Van Jou (feat. Masiwei),27868624
1408941730,5.0,Secret Door,27868624
1408944789,5.0,Bossy,27868624
1408944786,5.0,Role Playing Game,27868624
1408944788,5.0,Uncomfortable (feat. Masiwei),27868624
1408941726,5.0,Mafia Cashier,27868624
1408941729,5.0,Bug,27868624
1408944785,5.0,Intro,27868624
1408944787,6.0,Higher Speed Club (feat. BABYBO),27868624
1396163566,9.0,Tequila Sunrise (feat. AUGUST 08 &amp; GoldLink),15022053
1396163573,9.0,2 The Face,15022053
1396162011,10.0,Hold Me Down,15022053
1293951985,8.0,Lover Boy 88,15022053
1293951984,7.0,Midsummer Madness,15022053
1347297661,6.0,恭喜发财,12002201
1294910053,6.0,Let It Go,15022053
1381754523,4.0,Friends &amp; Foes (feat. Snoop Dogg),12002201
1377324604,5.0,Baller,12002201
1359385243,9.0,芒疯了,12002201
1347297663,13.0,Diamond,12002201
1347297664,12.0,No More,12002201
1347300593,9.0,Open it Up (Clean),12002201
1347300594,9.0,Flexing So Hard,12002201
1347300592,10.0,16 Hours,12002201
1347300597,9.0,Top,12002201
1347300595,9.0,One Punch Man,12002201
1347297665,9.0,Zombie,12002201
1347300596,11.0,Do It Like Me,12002201
1347297660,10.0,Sunshine,12002201
1347300599,10.0,Won’t Believe,12002201
1347297662,9.0,Need Me Now,12002201
1347300598,9.0,We Talkin Bout,12002201
1342022280,6.0,恭喜发财,12002201
1339066481,7.0,Open It Up,12002201
1331885289,6.0,16 Hours,12002201
864647456,15.0,Lover Boy 88,12002201
571339219,12.0,Midsummer Madness,15022053
862098298,7.0,Let It Go,15022053
562598516,17.0,Nomadic,12002201
1294899058,7.0,Disrespectin,15022053
571338491,18.0,***** Don't Kill My Dab (CLEAN),12002201
536622918,11.0,暴风雨,12002201
536623942,8.0,5:30 AM,12002201
534064047,10.0,Room Service,12002201
534542319,8.0,Chanel,12002201
486447838,28.0,MONEY BAG,12288442
505451498,22.0,一百种热爱 (Higher Brothers Remix),12002201
486739494,16.0,人民南路(BONUS TRACK),12288442
553534145,11.0,Isabellae (Live版),12002201
553543165,12.0,711 (Live版),12002201
536096206,8.0,Rich,12002201
480579330,17.0,WeChat,1120063
480579332,34.0,Franklin,12002201
480579331,18.0,Isabellae,12002201
480579337,19.0,711,12002201
480579336,27.0,Yahh,12002201
480575341,17.0,Why Not,12002201
480575342,16.0,Don't Kill My Dab,12002201
480575343,23.0,Aston Martin,825057
480579335,16.0,Ding Mogu,12002201
480579333,16.0,Mine,12002201
420386024,15.0,Without You(DZ&amp;PS￥.P)[Prod.Breezy],12002201
420386017,10.0,Okay Remix(MA$IWEI)[Prod. Sonny Digital],12002201
420386026,13.0,小弟娃(MA$IWEI&amp;PS￥.P)[Prod. By IGNORVNCE],12002201
420386010,10.0,Higher Brothers Intro[Prod.MA$IWEI],12002201
420386022,10.0,中华小当家Interlude,12002201
420386028,10.0,谢谢Outro[Prod.MA$IWEI],12002201
443205930,13.0,My hot girl,13112541
1320098238,13.0,AYA,13145283
1321382814,6.0,FEELING ****,13145283
1300595109,2.0,U DON'T KNOW,13145283
517489727,26.0,DON‘T WORRY,12360194
517489978,23.0,你猜我猜,12360194
517491226,19.0,解药,12360194
558006372,12.0,您与服务器断开连接,12360194
536895016,8.0,TAKE IT EASY,12360194
1299073728,11.0,糖果星球,12360194
1313626379,9.0,Gboss,12360194
1294804430,24.0,DUDUDU 君という花cover (Prod.Haruhi),12360194
1299076047,13.0,牵你的手,12360194
481465890,20.0,说唱使我痛苦,12360194
482331591,15.0,打喷嚏,12360194
1299075148,13.0,无可奉告,12360194
532086221,26.0,晚风里,12360194
531032622,18.0,比不上你,12360194
481698592,20.0,慢性咽炎,12360194
533686025,17.0,RUNAWAY,12360194
1299073889,11.0,射手座,12360194
1294800585,31.0,你是我（prod:youngda music）,12360194
530629100,15.0,演技派,12360194
1301609368,15.0,拒绝 (거부. by. Dices),12064019
481569357,13.0,APP,12360194
555889647,24.0,whole lot a gang sh！（BY：TREETIME）,12360194
1299075026,9.0,Butterfly,12360194
1302801284,12.0,怎？? prod:HARUHI,12360194
1313189142,12.0,为什么押韵（by. Vacasian）,12064019
1303523434,18.0,CHEF (by. TREE TIME),12064019
1299071022,13.0,all day,12360194
509073903,14.0,川渝炎地—《光明大陆》川渝城市服主题曲,12360194
1299071792,10.0,有时,12360194
1299072829,12.0,One night babe,12360194
1294805336,18.0,恐惧（prod:TREETIME）,12360194
1299070932,7.0,Beethoven,12360194
1299075119,6.0,You know me,12360194
1294803436,25.0,ABC (prod:DP),12360194
1299071853,10.0,yellow,12360194
1302801296,13.0,最后一天 prod:HARUHI,12360194
1294803481,25.0,衣架（prod:AITIO）,12360194
555897258,20.0,要求多 要求高（BY：TREETIME）,12360194
1294803518,26.0,SSS（prod:HIGH FLOWN）,12360194
1294799717,32.0,满满（prod:TREETIME）,12360194
1302801292,12.0,真？为你 prod:HARUHI,12360194
1294803487,23.0,9（prod:HARUHI）,12360194
1294804343,24.0,intro,12360194
1294804397,26.0,暴力书包（prod:HARUHI）,12360194
1394155242,12.0,红色-山河版,13145283
1339422595,13.0,Red,1083118
1335715032,11.0,Only U,13145283
1359717856,11.0,挑战challenge,12514278
1372577502,12.0,FALL IN LOVE,13145283
1347050737,2.0,NO WHY,13145283
1337115647,14.0,I'm ok,13112541
1361371486,4.0,Lonely Night,12071015
1364418269,4.0,Buena Vida,13145283
1394835352,17.0,红色-山河版 (伴奏),13145283
1335715047,11.0,No name,13145283
1357825174,7.0,慢一点,13112541
1335706479,11.0,Yesterday,13145283
1350646180,12.0,V.V.S,12039173
1335706478,11.0,Intro,13145283
1335715044,11.0,Size,13145283
1335715045,10.0,I DON’T KNOW WHY THEY HATE ME,13145283
1335715040,11.0,不太聪明,13145283
1335715046,10.0,镜前自述,13145283
1335715041,12.0,差不多,13145283
